Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20210720,900236,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,58120,5284,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,58120,0,Synthetic demo purchase on account 900236,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210720120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20210723,900237,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,84300,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,84300,0,Synthetic demo vendor settlement 900237,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210723120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210724,900183,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,405780,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,405780,0,Synthetic demo customer receipt 900183,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,B001,Demo Central Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20210724,900187,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V008,Demo Vendor Rivulet,00,Out of scope,92020,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900187,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,V008,Demo Vendor Rivulet,,,,,,,,,,,,,,,,,,,,,,,
20210724,900187,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V001,Demo Vendor Keystone,00,Out of scope,132420,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900187,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,,,,,,,,,
20210724,900187,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,107730,0,Synthetic demo multi-vendor settlement 900187,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210724,900187,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,116710,0,Synthetic demo multi-vendor settlement 900187,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210724,900223,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,243940,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20210724,900223,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,298170,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
20210724,900223,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,119260,0,Synthetic demo multi-vendor settlement 900223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210724,900223,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,422850,0,Synthetic demo multi-vendor settlement 900223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210724120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210725,900179,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,150410,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,150410,0,Synthetic demo prepaid service 900179,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210725120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210725,900214,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,214710,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,214710,0,Synthetic demo customer receipt 900214,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210725120000,B002,North Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20210726,900203,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,411010,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,411010,0,Synthetic demo customer receipt 900203,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210726120000,B003,Harbor Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20210726,900230,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,233380,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,233380,21216,Synthetic demo credit sale 900230,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210726120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20210728,900191,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,284650,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,474420,0,Synthetic demo financing settlement 900191,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210728,900191,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,14230,0,,,,,,,,,,,,Synthetic demo financing settlement 900191,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20210728,900191,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,175540,0,,,,,,,,,,,,Synthetic demo financing settlement 900191,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210728,900216,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,125450,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900216,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,B001,Demo Central Bank,,,,,,,,,,,,,,,,,,,,,,,
20210728,900216,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,420010,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900216,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,C007,Demo Customer Grove,,,,,,,,,,,,,,,,,,,,,,,
20210728,900216,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C008,Demo Customer Halo,B5,Taxable sale 10%,387270,35206,Synthetic demo mixed sales and receipt 900216,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,,,,,,,,,C008,Demo Customer Halo,,,,,,,,,,,,,,,
20210728,900216,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C009,Demo Customer Indigo,B5,Taxable sale 10%,158190,14381,Synthetic demo mixed sales and receipt 900216,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,,,,,,,,,C009,Demo Customer Indigo,,,,,,,,,,,,,,,
20210728,900220,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,458600,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,458600,41691,Synthetic demo credit sale 900220,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20210728,900222,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,597180,0,1,D01,Demo Sales,4000,Demo Product Sales,C007,Demo Customer Grove,R5,Taxable sale 8%,597180,44236,Synthetic demo credit sale 900222,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20210728,900227,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,336990,0,1,D04,Demo Logistics,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,336990,0,Synthetic demo vendor settlement 900227,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210728120000,V006,Demo Vendor Prairie,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210729,900202,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,317450,0,1,D01,Demo Sales,4010,Demo Service Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,317450,28859,Synthetic demo credit sale 900202,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210729120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20210729,900205,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V006,Demo Vendor Prairie,C5,Synthetic demo tax category C5,62220,5656,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,62220,0,Synthetic demo purchase on account 900205,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210729120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20210729,900207,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,142340,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,142340,0,Synthetic demo vendor settlement 900207,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210729120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210730,900219,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,214040,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,509620,0,Synthetic demo monthly payroll bundle 900219,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210730,900219,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,117210,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900219,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210730,900219,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,178370,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900219,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210730,900232,21,0,1,D03,Demo Operations,6030,Demo Utilities,S002,Demo Energy Services,Q5,Taxable purchase 10%,244760,22251,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,445020,0,Synthetic demo operating cost bundle 900232,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210730,900232,21,0,1,D03,Demo Operations,6040,Demo Communication,S003,Demo Network Services,Q5,Taxable purchase 10%,80100,7282,,,,,,,,,,,,Synthetic demo operating cost bundle 900232,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,S003,Demo Network Services,,,,,,,,,,,,,,,,,,,,,,,
20210730,900232,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V003,Demo Vendor Mosaic,Q5,Taxable purchase 10%,120160,10924,,,,,,,,,,,,Synthetic demo operating cost bundle 900232,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210730120000,V003,Demo Vendor Mosaic,,,,,,,,,,,,,,,,,,,,,,,
20210731,900185,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,252490,22954,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,252490,0,Synthetic demo purchase on account 900185,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20210731,900208,21,0,1,D03,Demo Operations,6120,Demo Professional Fees,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,124060,11278,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,124060,0,Synthetic demo operating expense 900208,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,V001,Demo Vendor Keystone,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210731,900217,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,99660,0,1,D04,Demo Logistics,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,99660,0,Synthetic demo vendor settlement 900217,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,V006,Demo Vendor Prairie,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210731,900229,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V010,Demo Vendor Tandem,00,Out of scope,469810,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900229,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20210731,900229,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V003,Demo Vendor Mosaic,00,Out of scope,287950,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900229,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,V003,Demo Vendor Mosaic,,,,,,,,,,,,,,,,,,,,,,,
20210731,900229,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,409190,0,Synthetic demo multi-vendor settlement 900229,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210731,900229,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,348570,0,Synthetic demo multi-vendor settlement 900229,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210731120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210801,900274,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,417370,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,417370,0,Synthetic demo customer receipt 900274,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210801120000,B002,North Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20210802,900241,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V002,Demo Vendor Lattice,00,Out of scope,90560,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900241,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,V002,Demo Vendor Lattice,,,,,,,,,,,,,,,,,,,,,,,
20210802,900241,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V005,Demo Vendor Orchid,00,Out of scope,102140,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900241,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,V005,Demo Vendor Orchid,,,,,,,,,,,,,,,,,,,,,,,
20210802,900241,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,131030,0,Synthetic demo multi-vendor settlement 900241,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210802,900241,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,61670,0,Synthetic demo multi-vendor settlement 900241,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210802,900250,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,366950,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,366950,33359,Synthetic demo credit sale 900250,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20210802,900252,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,583320,0,1,D01,Demo Sales,4000,Demo Product Sales,C007,Demo Customer Grove,B5,Taxable sale 10%,583320,53029,Synthetic demo credit sale 900252,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20210802,900269,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,192880,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,192880,0,Synthetic demo prepaid service 900269,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210802120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210804,900240,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,378250,0,1,D01,Demo Sales,4000,Demo Product Sales,C001,Demo Customer Aurora,B5,Taxable sale 10%,378250,34386,Synthetic demo credit sale 900240,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20210804,900257,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,188010,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,626720,0,Synthetic demo financing settlement 900257,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20210804,900257,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,238150,0,,,,,,,,,,,,Synthetic demo financing settlement 900257,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20210804,900257,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,200560,0,,,,,,,,,,,,Synthetic demo financing settlement 900257,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210804,900259,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S002,Demo Energy Services,00,Out of scope,139150,0,1,D05,Demo Digital Services,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,139150,0,Synthetic demo prepaid service 900259,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210804,900277,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,34910,0,1,D04,Demo Logistics,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,34910,0,Synthetic demo vendor settlement 900277,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210804120000,V006,Demo Vendor Prairie,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210805,900273,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,184040,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210805120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20210805,900273,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,40400,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210805120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
20210805,900273,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,141390,0,Synthetic demo multi-vendor settlement 900273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210805120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210805,900273,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,83050,0,Synthetic demo multi-vendor settlement 900273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210805120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20210806,900255,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,149650,13605,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,149650,0,Synthetic demo purchase on account 900255,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210806120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20210806,900270,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,244920,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,569590,0,Synthetic demo monthly payroll bundle 900270,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210806120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210806,900270,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,11390,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900270,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210806120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210806,900270,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,313280,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900270,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210806120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210807,900279,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,112090,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,700610,0,Synthetic demo monthly payroll bundle 900279,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210807120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210807,900279,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,245210,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900279,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210807120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210807,900279,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,343310,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900279,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210807120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210808,900245,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,189000,17182,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,189000,0,Synthetic demo purchase on account 900245,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210808120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20210809,900264,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,62710,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,418120,0,Synthetic demo monthly payroll bundle 900264,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210809120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210809,900264,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,121250,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900264,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210809120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210809,900264,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,234160,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900264,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210809120000,,,,,,,,,,,,,,,,,,,,,,,,,
20210809,900280,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,532330,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,532330,48394,Synthetic demo credit sale 900280,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210809120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20210811,900291,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,96710,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,197380,0,Synthetic demo monthly payroll bundle 900291,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210811120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20210811,900291,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,59210,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900291,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20210811120000,,,,,,,,,,,,,,,,,,,,,,,,,
